time,Open,High,Low,Close,Adj Close,Volume,ticker
2021-10-29 00:00:00-04:00,102.23999786376953,102.95999908447266,101.5999984741211,102.01000213623047,98.22295379638672,2301300,DUK
2021-11-01 00:00:00-04:00,102.12999725341797,102.68000030517578,101.45999908447266,102.30999755859375,98.51181030273438,1606500,DUK
2021-11-02 00:00:00-04:00,102.62999725341797,102.80999755859375,101.5,102.44999694824219,98.6466064453125,2701100,DUK
2021-11-03 00:00:00-04:00,102.25,102.94999694824219,101.44999694824219,102.54000091552734,98.73326873779297,2062000,DUK
2021-11-04 00:00:00-04:00,102.38999938964844,102.8499984741211,99.87000274658203,101.0199966430664,97.26969146728516,3054500,DUK
2021-11-05 00:00:00-04:00,101.19000244140625,102.66999816894531,101.05000305175781,101.68000030517578,97.90520477294922,2127800,DUK
2021-11-08 00:00:00-05:00,101.87999725341797,101.98999786376953,100.51000213623047,101.41999816894531,97.65484619140625,3686700,DUK
2021-11-09 00:00:00-05:00,101.79000091552734,102.25,101.2300033569336,101.95999908447266,98.17479705810547,2876300,DUK
2021-11-10 00:00:00-05:00,101.27999877929688,101.91000366210938,100.69000244140625,101.62000274658203,98.80191802978516,1876700,DUK
2021-11-11 00:00:00-05:00,101.36000061035156,101.55999755859375,99.95999908447266,100.25,97.46990966796875,2002600,DUK
2021-11-12 00:00:00-05:00,100.25,100.5,99.58000183105469,99.87999725341797,97.11016845703125,2504100,DUK
2021-11-15 00:00:00-05:00,100.23999786376953,101.01000213623047,99.7300033569336,100.5999984741211,97.81019592285156,2362900,DUK
2021-11-16 00:00:00-05:00,100.52999877929688,100.7699966430664,98.95999908447266,99.08000183105469,96.33235168457031,3758800,DUK
2021-11-17 00:00:00-05:00,99.0,99.25,98.41000366210938,98.98999786376953,96.2448501586914,2368600,DUK
2021-11-18 00:00:00-05:00,98.58000183105469,98.66000366210938,97.9800033569336,98.37000274658203,95.64204406738281,2809800,DUK
2021-11-19 00:00:00-05:00,98.44999694824219,98.76000213623047,97.95999908447266,98.41999816894531,95.69065856933594,2986300,DUK
2021-11-22 00:00:00-05:00,98.5,100.55000305175781,98.31999969482422,100.25,97.46990966796875,3913900,DUK
2021-11-23 00:00:00-05:00,100.48999786376953,101.06999969482422,99.37999725341797,100.73999786376953,97.94631958007812,3174100,DUK
2021-11-24 00:00:00-05:00,100.98999786376953,101.19000244140625,99.91999816894531,100.18000030517578,97.40184783935547,2236800,DUK
2021-11-26 00:00:00-05:00,99.18000030517578,100.66000366210938,99.1500015258789,99.27999877929688,96.52680969238281,1805400,DUK
2021-11-29 00:00:00-05:00,99.91999816894531,100.48999786376953,99.11000061035156,100.22000122070312,97.44073486328125,2128900,DUK
2021-11-30 00:00:00-05:00,99.6500015258789,99.72000122070312,96.75,97.01000213623047,94.31976318359375,3873200,DUK
2021-12-01 00:00:00-05:00,97.44000244140625,99.0,96.58000183105469,96.62000274658203,93.94058227539062,2825600,DUK
2021-12-02 00:00:00-05:00,97.0999984741211,98.68000030517578,96.93000030517578,97.6500015258789,94.94200897216797,2956200,DUK
2021-12-03 00:00:00-05:00,98.0999984741211,99.94999694824219,97.30999755859375,99.87999725341797,97.11016845703125,3106800,DUK
2021-12-06 00:00:00-05:00,100.5199966430664,102.69999694824219,100.26000213623047,101.20999908447266,98.40328216552734,2972500,DUK
2021-12-07 00:00:00-05:00,100.87999725341797,101.55000305175781,100.5,101.16999816894531,98.36439514160156,4402500,DUK
2021-12-08 00:00:00-05:00,100.98999786376953,101.63999938964844,100.19999694824219,100.8499984741211,98.05326843261719,4819400,DUK
2021-12-09 00:00:00-05:00,101.04000091552734,101.12000274658203,99.26000213623047,100.27999877929688,97.49906921386719,4020800,DUK
2021-12-10 00:00:00-05:00,100.80999755859375,102.05000305175781,100.36000061035156,101.51000213623047,98.6949691772461,3039900,DUK
2021-12-13 00:00:00-05:00,101.5,103.62999725341797,101.44999694824219,103.04000091552734,100.18254089355469,3932500,DUK
2021-12-14 00:00:00-05:00,103.05000305175781,103.5,102.31999969482422,102.7699966430664,99.9200210571289,2825100,DUK
2021-12-15 00:00:00-05:00,102.80999755859375,104.11000061035156,102.80999755859375,103.81999969482422,100.94090270996094,3378800,DUK
2021-12-16 00:00:00-05:00,104.0,105.11000061035156,103.63999938964844,104.54000091552734,101.64094543457031,3066600,DUK
2021-12-17 00:00:00-05:00,104.44999694824219,105.16999816894531,102.31999969482422,103.04000091552734,100.18254089355469,7150200,DUK
2021-12-20 00:00:00-05:00,102.5199966430664,103.83000183105469,101.87999725341797,103.66999816894531,100.7950668334961,3678600,DUK
2021-12-21 00:00:00-05:00,104.0,104.48999786376953,102.68000030517578,103.0199966430664,100.16309356689453,2054600,DUK
2021-12-22 00:00:00-05:00,102.91000366210938,103.52999877929688,102.66999816894531,103.16000366210938,100.29920959472656,1588700,DUK
2021-12-23 00:00:00-05:00,103.27999877929688,103.88999938964844,102.93000030517578,102.97000122070312,100.1144790649414,1435100,DUK
2021-12-27 00:00:00-05:00,102.97000122070312,103.44000244140625,102.68000030517578,103.29000091552734,100.42560577392578,1269600,DUK
2021-12-28 00:00:00-05:00,103.45999908447266,104.5999984741211,103.45999908447266,104.56999969482422,101.67010498046875,1197400,DUK
2021-12-29 00:00:00-05:00,104.76000213623047,105.02999877929688,104.2300033569336,104.76000213623047,101.8548355102539,1176300,DUK
2021-12-30 00:00:00-05:00,104.80000305175781,105.04000091552734,104.12000274658203,104.79000091552734,101.88400268554688,1690700,DUK
2021-12-31 00:00:00-05:00,104.72000122070312,105.2300033569336,104.0,104.9000015258789,101.99095916748047,1945700,DUK
2022-01-03 00:00:00-05:00,104.91000366210938,104.91000366210938,103.0199966430664,103.48999786376953,100.62005615234375,3272700,DUK
2022-01-04 00:00:00-05:00,103.36000061035156,104.94000244140625,103.27999877929688,103.41000366210938,100.54228210449219,2558300,DUK
2022-01-05 00:00:00-05:00,103.5,104.91999816894531,103.47000122070312,103.63999938964844,100.76589965820312,2446600,DUK
2022-01-06 00:00:00-05:00,103.51000213623047,104.7699966430664,103.33000183105469,103.47000122070312,100.6006088256836,3944100,DUK
2022-01-07 00:00:00-05:00,102.80999755859375,104.97000122070312,102.26000213623047,104.5,101.60204315185547,2990100,DUK
2022-01-10 00:00:00-05:00,104.6500015258789,105.31999969482422,104.06999969482422,104.55999755859375,101.66038513183594,2683500,DUK
2022-01-11 00:00:00-05:00,104.58000183105469,104.69999694824219,102.52999877929688,103.2300033569336,100.36727142333984,2937300,DUK
2022-01-12 00:00:00-05:00,102.68000030517578,103.81999969482422,102.19999694824219,103.62000274658203,100.7464599609375,2226300,DUK
2022-01-13 00:00:00-05:00,103.54000091552734,104.5,103.19999694824219,104.1500015258789,101.26174926757812,2591200,DUK
2022-01-14 00:00:00-05:00,104.44000244140625,104.68000030517578,103.2699966430664,104.04000091552734,101.1548080444336,3425900,DUK
2022-01-18 00:00:00-05:00,103.33000183105469,103.75,101.73999786376953,101.87000274658203,99.04498291015625,3082000,DUK
2022-01-19 00:00:00-05:00,101.87999725341797,102.83000183105469,101.30999755859375,102.16999816894531,99.33666229248047,2460800,DUK
2022-01-20 00:00:00-05:00,102.05000305175781,103.52999877929688,101.98999786376953,102.30999755859375,99.47278594970703,2426800,DUK
2022-01-21 00:00:00-05:00,103.0199966430664,104.20999908447266,102.66999816894531,102.9800033569336,100.12420654296875,3453800,DUK
2022-01-24 00:00:00-05:00,103.62000274658203,103.9800033569336,100.25,102.58000183105469,99.73529815673828,5654600,DUK
2022-01-25 00:00:00-05:00,101.70999908447266,103.1500015258789,101.55999755859375,102.31999969482422,99.48250579833984,3336300,DUK
2022-01-26 00:00:00-05:00,102.18000030517578,103.30000305175781,101.19999694824219,101.94999694824219,99.12275695800781,3111000,DUK
2022-01-27 00:00:00-05:00,102.51000213623047,104.37999725341797,102.47000122070312,103.25,100.38671112060547,3384900,DUK
2022-01-28 00:00:00-05:00,103.19000244140625,104.7699966430664,102.80000305175781,104.7300033569336,101.82567596435547,2874200,DUK
2022-01-31 00:00:00-05:00,103.87000274658203,105.23999786376953,103.45999908447266,105.05999755859375,102.14651489257812,4306700,DUK
2022-02-01 00:00:00-05:00,104.55000305175781,105.08000183105469,102.38999938964844,103.44999694824219,100.58116149902344,3036300,DUK
2022-02-02 00:00:00-05:00,103.3499984741211,105.22000122070312,103.05000305175781,105.0,102.08818054199219,3391100,DUK
2022-02-03 00:00:00-05:00,105.22000122070312,105.76000213623047,104.69999694824219,105.43000030517578,102.50625610351562,2238900,DUK
2022-02-04 00:00:00-05:00,104.55999755859375,105.33999633789062,103.62999725341797,104.25,101.3589859008789,2217100,DUK
2022-02-07 00:00:00-05:00,104.13999938964844,104.81999969482422,103.3499984741211,104.33999633789062,101.44647979736328,3046600,DUK
2022-02-08 00:00:00-05:00,105.2699966430664,105.36000061035156,104.05999755859375,104.41000366210938,101.5145492553711,2298800,DUK
2022-02-09 00:00:00-05:00,104.75,105.20999908447266,104.22000122070312,104.70999908447266,101.80622100830078,2259800,DUK
2022-02-10 00:00:00-05:00,104.19000244140625,104.33000183105469,99.58000183105469,99.79000091552734,97.02266693115234,5918200,DUK
2022-02-11 00:00:00-05:00,100.0999984741211,100.86000061035156,99.55999755859375,99.75,96.98377227783203,3953500,DUK
2022-02-14 00:00:00-05:00,100.55000305175781,101.01000213623047,98.62999725341797,99.94999694824219,97.17822265625,5284400,DUK
2022-02-15 00:00:00-05:00,100.12999725341797,101.11000061035156,98.7699966430664,99.30000305175781,96.54625701904297,3149200,DUK
2022-02-16 00:00:00-05:00,99.36000061035156,99.97000122070312,98.9000015258789,99.51000213623047,96.75043487548828,2955900,DUK
2022-02-17 00:00:00-05:00,98.47000122070312,99.16000366210938,97.52999877929688,98.7300033569336,96.95173645019531,2401800,DUK
2022-02-18 00:00:00-05:00,98.36000061035156,100.19000244140625,98.08000183105469,99.80999755859375,98.01228332519531,4505500,DUK
2022-02-22 00:00:00-05:00,100.0,100.23999786376953,98.56999969482422,99.44999694824219,97.65876770019531,3304900,DUK
2022-02-23 00:00:00-05:00,99.66000366210938,99.87000274658203,97.5999984741211,97.66999816894531,95.91082763671875,4055900,DUK
2022-02-24 00:00:00-05:00,97.43000030517578,97.62000274658203,95.4800033569336,97.04000091552734,95.29217529296875,4207800,DUK
2022-02-25 00:00:00-05:00,98.04000091552734,100.33999633789062,97.83999633789062,100.22000122070312,98.41490173339844,3326800,DUK
2022-02-28 00:00:00-05:00,99.20999908447266,100.5199966430664,98.98999786376953,100.41000366210938,98.60148620605469,3069400,DUK
2022-03-01 00:00:00-05:00,100.41000366210938,101.05999755859375,98.66999816894531,99.83000183105469,98.03192901611328,2448100,DUK
2022-03-02 00:00:00-05:00,99.94000244140625,101.25,99.73999786376953,100.79000091552734,98.9746322631836,2334300,DUK
2022-03-03 00:00:00-05:00,101.25,103.2300033569336,101.05999755859375,102.63999938964844,100.79131317138672,2607400,DUK
2022-03-04 00:00:00-05:00,102.45999908447266,105.37000274658203,102.4000015258789,105.26000213623047,103.36412811279297,3276600,DUK
2022-03-07 00:00:00-05:00,105.4000015258789,106.98999786376953,104.55000305175781,106.69999694824219,104.7781753540039,3611000,DUK
2022-03-08 00:00:00-05:00,106.76000213623047,107.44999694824219,105.33000183105469,105.47000122070312,103.5703353881836,3549800,DUK
2022-03-09 00:00:00-05:00,106.19000244140625,106.56999969482422,105.12000274658203,105.33000183105469,103.432861328125,3293200,DUK
2022-03-10 00:00:00-05:00,104.62000274658203,106.41999816894531,104.44000244140625,106.19000244140625,104.27737426757812,2038500,DUK
2022-03-11 00:00:00-05:00,106.0999984741211,107.08999633789062,105.94999694824219,106.13999938964844,104.228271484375,2229700,DUK
2022-03-14 00:00:00-04:00,107.05000305175781,107.69999694824219,105.73999786376953,106.30000305175781,104.38539123535156,2562900,DUK
2022-03-15 00:00:00-04:00,107.33999633789062,107.37999725341797,106.12999725341797,106.69000244140625,104.76836395263672,2113300,DUK
2022-03-16 00:00:00-04:00,107.0199966430664,107.0199966430664,104.16999816894531,105.97000122070312,104.06133270263672,2636500,DUK
2022-03-17 00:00:00-04:00,106.0,107.54000091552734,105.29000091552734,106.5,104.581787109375,2675000,DUK
2022-03-18 00:00:00-04:00,106.30000305175781,106.91999816894531,104.56999969482422,105.05000305175781,103.15790557861328,4859200,DUK
2022-03-21 00:00:00-04:00,105.31999969482422,106.87000274658203,105.27999877929688,106.16000366210938,104.24791717529297,1987500,DUK
2022-03-22 00:00:00-04:00,106.7699966430664,106.94999694824219,104.86000061035156,106.19000244140625,104.27737426757812,2574900,DUK
2022-03-23 00:00:00-04:00,106.68000030517578,107.51000213623047,105.91999816894531,106.83000183105469,104.90584564208984,2617400,DUK
2022-03-24 00:00:00-04:00,106.56999969482422,108.08000183105469,106.4000015258789,107.47000122070312,105.53431701660156,2196500,DUK
2022-03-25 00:00:00-04:00,107.80000305175781,109.36000061035156,107.52999877929688,109.12999725341797,107.16441345214844,1703600,DUK
2022-03-28 00:00:00-04:00,109.0,110.04000091552734,108.25,110.04000091552734,108.05802917480469,2470300,DUK
2022-03-29 00:00:00-04:00,110.12999725341797,110.98999786376953,109.62000274658203,110.97000122070312,108.97128295898438,2461600,DUK
2022-03-30 00:00:00-04:00,111.0,111.5,110.4000015258789,111.4800033569336,109.47209167480469,1979300,DUK
2022-03-31 00:00:00-04:00,111.37999725341797,112.55000305175781,111.19999694824219,111.66000366210938,109.64884948730469,3280100,DUK
2022-04-01 00:00:00-04:00,111.69999694824219,112.9000015258789,110.55000305175781,112.81999969482422,110.78794860839844,2302500,DUK
2022-04-04 00:00:00-04:00,112.0999984741211,112.25,110.41000366210938,111.79000091552734,109.77650451660156,2265700,DUK
2022-04-05 00:00:00-04:00,112.0,114.13999938964844,111.9800033569336,112.5199966430664,110.49335479736328,2489200,DUK
2022-04-06 00:00:00-04:00,113.11000061035156,115.26000213623047,112.48999786376953,115.1500015258789,113.07598876953125,3413200,DUK
2022-04-07 00:00:00-04:00,114.98999786376953,115.22000122070312,113.44999694824219,114.86000061035156,112.79121398925781,2785900,DUK
2022-04-08 00:00:00-04:00,115.38999938964844,115.79000091552734,114.16999816894531,115.3499984741211,113.27238464355469,1678100,DUK
2022-04-11 00:00:00-04:00,115.45999908447266,115.95999908447266,113.79000091552734,114.2300033569336,112.17256164550781,2574200,DUK
2022-04-12 00:00:00-04:00,114.02999877929688,115.7300033569336,113.2699966430664,115.41999816894531,113.34112548828125,2509800,DUK
2022-04-13 00:00:00-04:00,115.51000213623047,115.9000015258789,114.4000015258789,115.11000061035156,113.03671264648438,2092300,DUK
2022-04-14 00:00:00-04:00,115.19000244140625,115.5199966430664,114.4800033569336,114.8499984741211,112.7813949584961,2719300,DUK
2022-04-18 00:00:00-04:00,115.27999877929688,115.81999969482422,113.58999633789062,114.23999786376953,112.18238067626953,1962500,DUK
2022-04-19 00:00:00-04:00,114.37000274658203,114.69999694824219,113.7699966430664,114.47000122070312,112.40824127197266,2018100,DUK
2022-04-20 00:00:00-04:00,115.48999786376953,115.87000274658203,115.16999816894531,115.43000030517578,113.35094451904297,2152900,DUK
2022-04-21 00:00:00-04:00,115.1500015258789,116.33000183105469,114.66999816894531,115.27999877929688,113.20364379882812,1865900,DUK
2022-04-22 00:00:00-04:00,115.16999816894531,115.44999694824219,114.13999938964844,114.27999877929688,112.2216567993164,3185600,DUK
2022-04-25 00:00:00-04:00,114.81999969482422,115.02999877929688,112.04000091552734,113.7699966430664,111.72084045410156,3743600,DUK
2022-04-26 00:00:00-04:00,113.80999755859375,115.83000183105469,113.3499984741211,113.5,111.4557113647461,3937200,DUK
2022-04-27 00:00:00-04:00,113.55999755859375,114.88999938964844,112.20999908447266,113.08999633789062,111.05308532714844,2483900,DUK
2022-04-28 00:00:00-04:00,113.56999969482422,114.69999694824219,112.5999984741211,113.80000305175781,111.75031280517578,2734100,DUK
2022-04-29 00:00:00-04:00,113.41999816894531,113.51000213623047,109.77999877929688,110.16000366210938,108.17586517333984,5424000,DUK
2022-05-02 00:00:00-04:00,110.66999816894531,111.08999633789062,107.47000122070312,108.69999694824219,106.7421646118164,3831700,DUK
2022-05-03 00:00:00-04:00,109.3499984741211,110.4000015258789,108.19000244140625,108.36000061035156,106.40827941894531,2428400,DUK
