time,Close
2022-10-04 11:00:00-04:00,64.37999725341797
2022-10-04 11:30:00-04:00,64.22000122070312
2022-10-04 12:00:00-04:00,64.0
2022-10-04 12:30:00-04:00,63.790000915527344
2022-10-04 13:00:00-04:00,63.60459899902344
2022-10-04 13:30:00-04:00,64.01000213623047
2022-10-04 14:00:00-04:00,64.01000213623047
2022-10-04 14:30:00-04:00,64.33499908447266
2022-10-04 15:00:00-04:00,64.23999786376953
2022-10-04 15:30:00-04:00,64.43000030517578
2022-10-05 09:30:00-04:00,62.650001525878906
2022-10-05 10:00:00-04:00,62.099998474121094
2022-10-05 10:30:00-04:00,61.935001373291016
2022-10-05 11:00:00-04:00,61.974998474121094
2022-10-05 11:30:00-04:00,61.95989990234375
2022-10-05 12:00:00-04:00,62.150001525878906
2022-10-05 12:30:00-04:00,61.84000015258789
2022-10-05 13:00:00-04:00,62.11000061035156
2022-10-05 13:30:00-04:00,62.31999969482422
2022-10-05 14:00:00-04:00,62.630001068115234
2022-10-05 14:30:00-04:00,62.587501525878906
2022-10-05 15:00:00-04:00,62.72999954223633
2022-10-05 15:30:00-04:00,62.349998474121094
2022-10-06 09:30:00-04:00,61.0099983215332
2022-10-06 10:00:00-04:00,60.34000015258789
2022-10-06 10:30:00-04:00,60.625
2022-10-06 11:00:00-04:00,60.31999969482422
2022-10-06 11:30:00-04:00,60.040000915527344
2022-10-06 12:00:00-04:00,60.11000061035156
2022-10-06 12:30:00-04:00,60.189998626708984
2022-10-06 13:00:00-04:00,60.150001525878906
2022-10-06 13:30:00-04:00,60.16999816894531
2022-10-06 14:00:00-04:00,60.31999969482422
2022-10-06 14:30:00-04:00,60.15999984741211
2022-10-06 15:00:00-04:00,59.970001220703125
2022-10-06 15:30:00-04:00,59.77000045776367
2022-10-07 09:30:00-04:00,59.560001373291016
2022-10-07 10:00:00-04:00,59.04999923706055
2022-10-07 10:30:00-04:00,58.86000061035156
2022-10-07 11:00:00-04:00,59.119998931884766
2022-10-07 11:30:00-04:00,58.85499954223633
2022-10-07 12:00:00-04:00,58.959999084472656
2022-10-07 12:30:00-04:00,58.900001525878906
2022-10-07 13:00:00-04:00,59.05500030517578
2022-10-07 13:30:00-04:00,58.970001220703125
2022-10-07 14:00:00-04:00,58.93000030517578
2022-10-07 14:30:00-04:00,58.7599983215332
2022-10-07 15:00:00-04:00,58.275001525878906
2022-10-07 15:30:00-04:00,58.61000061035156
2022-10-10 09:30:00-04:00,58.52000045776367
2022-10-10 10:00:00-04:00,58.36000061035156
2022-10-10 10:30:00-04:00,57.880001068115234
2022-10-10 11:00:00-04:00,58.119998931884766
2022-10-10 11:30:00-04:00,58.27000045776367
2022-10-10 12:00:00-04:00,58.07350158691406
2022-10-10 12:30:00-04:00,57.88999938964844
2022-10-10 13:00:00-04:00,58.02000045776367
2022-10-10 13:30:00-04:00,58.2400016784668
2022-10-10 14:00:00-04:00,58.02000045776367
2022-10-10 14:30:00-04:00,57.709999084472656
2022-10-10 15:00:00-04:00,57.630001068115234
2022-10-10 15:30:00-04:00,57.40999984741211
2022-10-11 09:30:00-04:00,56.779998779296875
2022-10-11 10:00:00-04:00,57.22999954223633
2022-10-11 10:30:00-04:00,57.599998474121094
2022-10-11 11:00:00-04:00,57.779998779296875
2022-10-11 11:30:00-04:00,57.869998931884766
2022-10-11 12:00:00-04:00,57.790000915527344
2022-10-11 12:30:00-04:00,57.959999084472656
2022-10-11 13:00:00-04:00,58.05500030517578
2022-10-11 13:30:00-04:00,58.140098571777344
2022-10-11 14:00:00-04:00,58.244998931884766
2022-10-11 14:30:00-04:00,57.810001373291016
2022-10-11 15:00:00-04:00,57.99100112915039
2022-10-11 15:30:00-04:00,58.20000076293945
2022-10-12 09:30:00-04:00,57.227500915527344
2022-10-12 10:00:00-04:00,57.334999084472656
2022-10-12 10:30:00-04:00,57.599998474121094
2022-10-12 11:00:00-04:00,57.619998931884766
2022-10-12 11:30:00-04:00,57.779998779296875
2022-10-12 12:00:00-04:00,57.5099983215332
2022-10-12 12:30:00-04:00,57.810001373291016
2022-10-12 13:00:00-04:00,58.0
2022-10-12 13:30:00-04:00,57.91999816894531
2022-10-12 14:00:00-04:00,58.2599983215332
2022-10-12 14:30:00-04:00,58.100101470947266
2022-10-12 15:00:00-04:00,58.220001220703125
2022-10-12 15:30:00-04:00,57.880001068115234
2022-10-13 09:30:00-04:00,57.119998931884766
2022-10-13 10:00:00-04:00,57.560001373291016
2022-10-13 10:30:00-04:00,57.09000015258789
2022-10-13 11:00:00-04:00,57.810001373291016
2022-10-13 11:30:00-04:00,58.2400016784668
2022-10-13 12:00:00-04:00,58.19200134277344
2022-10-13 12:30:00-04:00,58.41999816894531
2022-10-13 13:00:00-04:00,58.61000061035156
2022-10-13 13:30:00-04:00,58.790000915527344
2022-10-13 14:00:00-04:00,58.810001373291016
2022-10-13 14:30:00-04:00,59.244998931884766
2022-10-13 15:00:00-04:00,59.064998626708984
2022-10-13 15:30:00-04:00,59.16999816894531
2022-10-14 09:30:00-04:00,59.5099983215332
2022-10-14 10:00:00-04:00,58.59000015258789
2022-10-14 10:30:00-04:00,58.724998474121094
2022-10-14 11:00:00-04:00,58.54999923706055
2022-10-14 11:30:00-04:00,58.1150016784668
2022-10-14 12:00:00-04:00,58.22999954223633
2022-10-14 12:30:00-04:00,58.154998779296875
2022-10-14 13:00:00-04:00,58.22700119018555
2022-10-14 13:30:00-04:00,58.244998931884766
2022-10-14 14:00:00-04:00,58.209999084472656
2022-10-14 14:30:00-04:00,58.0
2022-10-14 15:00:00-04:00,58.02000045776367
2022-10-14 15:30:00-04:00,57.86000061035156
2022-10-17 09:30:00-04:00,59.349998474121094
2022-10-17 10:00:00-04:00,59.529998779296875
2022-10-17 10:30:00-04:00,59.71500015258789
2022-10-17 11:00:00-04:00,59.88999938964844
2022-10-17 11:30:00-04:00,59.709999084472656
2022-10-17 12:00:00-04:00,59.70000076293945
2022-10-17 12:30:00-04:00,59.595001220703125
2022-10-17 13:00:00-04:00,59.70500183105469
2022-10-17 13:30:00-04:00,59.959999084472656
2022-10-17 14:00:00-04:00,59.66999816894531
2022-10-17 14:30:00-04:00,59.70000076293945
2022-10-17 15:00:00-04:00,59.70500183105469
2022-10-17 15:30:00-04:00,59.970001220703125
2022-10-18 09:30:00-04:00,60.97999954223633
2022-10-18 10:00:00-04:00,60.790000915527344
2022-10-18 10:30:00-04:00,60.65999984741211
2022-10-18 11:00:00-04:00,60.53499984741211
2022-10-18 11:30:00-04:00,60.525001525878906
2022-10-18 12:00:00-04:00,60.51499938964844
2022-10-18 12:30:00-04:00,60.34000015258789
2022-10-18 13:00:00-04:00,60.81999969482422
2022-10-18 13:30:00-04:00,60.77000045776367
2022-10-18 14:00:00-04:00,60.54999923706055
2022-10-18 14:30:00-04:00,60.220001220703125
2022-10-18 15:00:00-04:00,60.31999969482422
2022-10-18 15:30:00-04:00,60.66999816894531
2022-10-19 09:30:00-04:00,59.86000061035156
2022-10-19 10:00:00-04:00,60.33000183105469
2022-10-19 10:30:00-04:00,60.2599983215332
2022-10-19 11:00:00-04:00,60.220001220703125
2022-10-19 11:30:00-04:00,59.93000030517578
2022-10-19 12:00:00-04:00,59.81999969482422
2022-10-19 12:30:00-04:00,59.33000183105469
2022-10-19 13:00:00-04:00,59.25
2022-10-19 13:30:00-04:00,59.38999938964844
2022-10-19 14:00:00-04:00,59.53499984741211
2022-10-19 14:30:00-04:00,59.47999954223633
2022-10-19 15:00:00-04:00,59.52000045776367
2022-10-19 15:30:00-04:00,59.34000015258789
2022-10-20 09:30:00-04:00,59.47999954223633
2022-10-20 10:00:00-04:00,59.779998779296875
2022-10-20 10:30:00-04:00,59.709999084472656
2022-10-20 11:00:00-04:00,59.369998931884766
2022-10-20 11:30:00-04:00,58.91999816894531
2022-10-20 12:00:00-04:00,58.7599983215332
2022-10-20 12:30:00-04:00,58.790000915527344
2022-10-20 13:00:00-04:00,58.93000030517578
2022-10-20 13:30:00-04:00,58.84000015258789
2022-10-20 14:00:00-04:00,58.689998626708984
2022-10-20 14:30:00-04:00,58.849998474121094
2022-10-20 15:00:00-04:00,58.79999923706055
2022-10-20 15:30:00-04:00,58.970001220703125
2022-10-21 09:30:00-04:00,58.97999954223633
2022-10-21 10:00:00-04:00,58.20000076293945
2022-10-21 10:30:00-04:00,57.560001373291016
2022-10-21 11:00:00-04:00,57.540000915527344
2022-10-21 11:30:00-04:00,57.34000015258789
2022-10-21 12:00:00-04:00,57.310001373291016
2022-10-21 12:30:00-04:00,57.61000061035156
2022-10-21 13:00:00-04:00,57.630001068115234
2022-10-21 13:30:00-04:00,57.81999969482422
2022-10-21 14:00:00-04:00,57.619998931884766
2022-10-21 14:30:00-04:00,57.814998626708984
2022-10-21 15:00:00-04:00,57.974998474121094
2022-10-21 15:30:00-04:00,57.88999938964844
2022-10-24 09:30:00-04:00,58.005001068115234
2022-10-24 10:00:00-04:00,57.040000915527344
2022-10-24 10:30:00-04:00,57.41999816894531
2022-10-24 11:00:00-04:00,57.334999084472656
2022-10-24 11:30:00-04:00,57.369998931884766
2022-10-24 12:00:00-04:00,57.34000015258789
2022-10-24 12:30:00-04:00,57.290000915527344
2022-10-24 13:00:00-04:00,57.27000045776367
2022-10-24 13:30:00-04:00,57.28499984741211
2022-10-24 14:00:00-04:00,57.349998474121094
2022-10-24 14:30:00-04:00,57.54999923706055
2022-10-24 15:00:00-04:00,57.630001068115234
2022-10-24 15:30:00-04:00,57.52000045776367
2022-10-25 09:30:00-04:00,59.43000030517578
2022-10-25 10:00:00-04:00,59.29999923706055
2022-10-25 10:30:00-04:00,59.40999984741211
2022-10-25 11:00:00-04:00,59.709999084472656
2022-10-25 11:30:00-04:00,59.7400016784668
2022-10-25 12:00:00-04:00,60.0
2022-10-25 12:30:00-04:00,59.970001220703125
2022-10-25 13:00:00-04:00,60.0099983215332
2022-10-25 13:30:00-04:00,59.959999084472656
2022-10-25 14:00:00-04:00,59.97999954223633
2022-10-25 14:30:00-04:00,59.880001068115234
2022-10-25 15:00:00-04:00,60.09000015258789
2022-10-25 15:30:00-04:00,60.38999938964844
2022-10-26 09:30:00-04:00,60.279998779296875
2022-10-26 10:00:00-04:00,60.47999954223633
2022-10-26 10:30:00-04:00,60.349998474121094
2022-10-26 11:00:00-04:00,60.58000183105469
2022-10-26 11:30:00-04:00,60.5
2022-10-26 12:00:00-04:00,60.459999084472656
2022-10-26 12:30:00-04:00,60.595001220703125
2022-10-26 13:00:00-04:00,60.56999969482422
2022-10-26 13:30:00-04:00,60.709999084472656
2022-10-26 14:00:00-04:00,60.57500076293945
2022-10-26 14:30:00-04:00,60.439998626708984
2022-10-26 15:00:00-04:00,60.33000183105469
2022-10-26 15:30:00-04:00,60.439998626708984
2022-10-27 09:30:00-04:00,61.209999084472656
2022-10-27 10:00:00-04:00,61.029998779296875
2022-10-27 10:30:00-04:00,60.59000015258789
2022-10-27 11:00:00-04:00,60.5
2022-10-27 11:30:00-04:00,60.5
2022-10-27 12:00:00-04:00,60.25
2022-10-27 12:30:00-04:00,60.404998779296875
2022-10-27 13:00:00-04:00,60.345001220703125
2022-10-27 13:30:00-04:00,60.18000030517578
2022-10-27 14:00:00-04:00,60.130001068115234
2022-10-27 14:30:00-04:00,59.869998931884766
2022-10-27 15:00:00-04:00,59.951499938964844
2022-10-27 15:30:00-04:00,59.93000030517578
2022-10-28 09:30:00-04:00,60.529998779296875
2022-10-28 10:00:00-04:00,60.709999084472656
2022-10-28 10:30:00-04:00,60.81999969482422
2022-10-28 11:00:00-04:00,60.41999816894531
2022-10-28 11:30:00-04:00,60.56999969482422
2022-10-28 12:00:00-04:00,60.689998626708984
2022-10-28 12:30:00-04:00,60.87540054321289
2022-10-28 13:00:00-04:00,60.994998931884766
2022-10-28 13:30:00-04:00,60.88999938964844
2022-10-28 14:00:00-04:00,60.91999816894531
2022-10-28 14:30:00-04:00,61.345001220703125
2022-10-28 15:00:00-04:00,61.439998626708984
2022-10-28 15:30:00-04:00,61.459999084472656
2022-10-28 16:00:00-04:00,61.5
